time,amplitude
0.0,0.0
0.002777778,-0.000868241575860154
0.005555556,-0.00469846262637915
0.008333333,0.0024999990931002638
0.011111111,-0.011490667319910258
0.013888889,0.019151112199850436
0.016666667,0.017499993651701864
0.019444444,-0.014095387879137453
0.022222222,-0.0026047247275804777
0.025,0.015
0.027777778,-0.005209449455160971
0.030555556,-0.04228616363741235
0.033333333,0.024999990931002688
0.036111111,0.03447200195973076
0.038888889,-0.02681155707979064
0.041666667,-0.029999989117203318
0.044444444,0.061080014142928914
0.047222222,0.014760106789622612
0.05,-0.08
0.052777778,0.013023623637902385
0.055555556,0.06577847676930804
0.058333333,-0.042499984582704785
0.061111111,-0.07277422635943165
0.063888889,0.08043467123937185
0.066666667,0.059999978234406705
0.069444444,-0.09866771515396205
0.072222222,-0.01736483151720313
0.075,0.1
0.077777778,-0.020837797820644162
0.080555556,-0.1268584909122371
0.083333333,0.06499997642060684
0.086111111,0.08809511611931178
0.088888889,-0.08809511611931173
0.091666667,-0.0674999755137072
0.094444444,0.13625541616499537
0.097222222,0.02604724727580531
0.1,-0.16
0.102777778,0.02691548885166474
0.105555556,0.13625541616499526
0.108333333,-0.07749997188610856
0.111111111,-0.13405778539895236
0.113888889,0.13788800783892222
0.116666667,0.08749996825850996
0.119444444,-0.16444619192327004
0.122222222,-0.027783730427525206
0.125,0.16
0.127777778,-0.029520213579245697
0.130555556,-0.1644461919232708
0.133333333,0.09249996644471069
0.136111111,0.13405778539895205
0.138888889,-0.13022756295898244
0.141666667,-0.0799999709792087
0.144444444,0.1644461919232702
0.147222222,0.033861421458543046
0.15,-0.19
0.152777778,0.032993179882686914
0.155555556,0.1785415798024072
0.158333333,-0.09249996644470888
0.161111111,-0.160869342478744
0.163888889,0.15320889759880507
0.166666667,0.09999996372401038
0.169444444,-0.16914465454964953
0.172222222,-0.03125669673096481
0.175,0.18
0.177777778,-0.032993179882684805
0.180555556,-0.18324004242878614
0.183333333,0.09999996372401011
0.186111111,0.14554845271886324
0.188888889,-0.13405778539895313
0.191666667,-0.08999996735160887
0.194444444,0.17854157980240712
0.197222222,0.03559790461026489
0.2,-0.2
0.202777778,0.033861421458545496
0.205555556,0.1738431171760286
0.208333333,-0.09749996463091276
0.211111111,-0.149378675158833
0.213888889,0.14554845271886205
0.216666667,0.09749996463090911
0.219444444,-0.15974772929689077
0.222222222,-0.02952021357924356
0.225,0.155
0.227777778,-0.027783730427522732
0.230555556,-0.1738431171760284
0.233333333,0.08749996825850757
0.236111111,0.1263973405190122
0.238888889,-0.1263973405190121
0.241666667,-0.08249997007230729
0.244444444,0.16444619192327006
0.247222222,0.031256696730968286
0.25,-0.18
0.252777778,0.029520213579248156
0.255555556,0.15035080404413254
0.258333333,-0.08499996916540781
0.261111111,-0.13405778539895197
0.263888889,0.16086934247874687
0.266666667,0.10249996281710853
0.269444444,-0.187938505055166
0.272222222,-0.03472966303440303
0.275,0.21
0.277777778,-0.037334387761984916
0.280555556,-0.20203389293430496
0.283333333,0.10249996281711496
0.286111111,0.16086934247874582
0.288888889,-0.1493786751588332
0.291666667,-0.09999996372401275
0.294444444,0.17384311717603051
0.297222222,0.035597904610268245
0.3,-0.205
0.302777778,0.03472966303440515
0.305555556,0.18324004242878614
0.308333333,-0.09749996463090994
0.311111111,-0.15320889759880518
0.313888889,0.16469956491871396
0.316666667,0.10749996100330786
0.319444444,-0.1879385050551664
