time,amplitude
0.0,0.0
0.002777778,0.004829629104341873
0.005555556,0.004330126914202434
0.008333333,0.0035355340170048102
0.011111111,-0.007500000136034953
0.013888889,-0.006470475874684235
0.016666667,1.0995574185264515e-09
0.019444444,0.0038822850696287096
0.022222222,0.007499999727930091
0.025,0.010606601717798212
0.027777778,0.025980762427692414
0.030555556,0.04346666267087044
0.033333333,0.04999999999999998
0.036111111,0.043466662304973674
0.038888889,0.030310888949195782
0.041666667,0.04242640553832798
0.044444444,0.03250000235793917
0.047222222,0.02199962055329006
0.05,1.4695761589768237e-17
0.052777778,-0.019411429899961724
0.055555556,-0.03500000253931903
0.058333333,-0.060104074512631236
0.061111111,-0.08227241286210282
0.063888889,-0.10142221204493856
0.066666667,-0.11999999999999994
0.069444444,-0.10142221289869774
0.072222222,-0.08660254142564143
0.075,-0.07071067811865483
0.077777778,-0.05999999782344076
0.080555556,-0.034940565626658524
0.083333333,-4.084070632625694e-09
0.086111111,0.029764189023547414
0.088888889,0.05750000104293452
0.091666667,0.09545941845912968
0.094444444,0.12557368051187054
0.097222222,0.14488887313025614
0.1,0.16
0.102777778,0.14971850223459812
0.105555556,0.12557368051187073
0.108333333,0.10960155452714916
0.111111111,0.08750000158707465
0.113888889,0.04658742629772681
0.116666667,-5.497786950622688e-09
0.119444444,-0.0452933258123347
0.122222222,-0.07999999709792092
0.125,-0.11313708498984745
0.127777778,-0.14722432042359035
0.130555556,-0.16903702149782937
0.133333333,-0.18499999999999991
0.136111111,-0.16903702007489763
0.138888889,-0.1472243177532369
0.141666667,-0.11313708143554144
0.144444444,-0.08750000634829781
0.147222222,-0.05046971773990063
0.15,-4.422151008131463e-16
0.152777778,0.049175622413236295
0.155555556,0.09500000689243744
0.158333333,0.1308147504098442
0.161111111,0.18186533369517452
0.163888889,0.19318516579988299
0.166666667,0.19999999999999993
0.169444444,0.17386665068348184
0.172222222,0.15588457456615457
0.175,0.127279220613579
0.177777778,0.09499999655378157
0.180555556,0.0504697059051735
0.183333333,6.283185662133722e-09
0.186111111,-0.0491756166476
0.188888889,-0.08750000158707393
0.191666667,-0.12727922461217284
0.194444444,-0.16454482273969223
0.197222222,-0.1980147932780167
0.2,-0.2
0.202777778,-0.18835553506933322
0.205555556,-0.16021469582549028
0.208333333,-0.13788582666318794
0.211111111,-0.09750000176845468
0.213888889,-0.04917561664760027
0.216666667,6.126105041233859e-09
0.219444444,0.04399923078912479
0.222222222,0.08499999691654067
0.225,0.10960155108391469
0.227777778,0.1385640662810259
0.230555556,0.1786962798691339
0.233333333,0.1749999999999999
0.236111111,0.1593777617849036
0.238888889,0.14289419076049453
0.241666667,0.11667261523040194
0.244444444,0.08750000634829787
0.247222222,0.04658743175990895
0.25,4.850715489769378e-16
0.252777778,-0.04399924110657979
0.255555556,-0.08000000580415781
0.258333333,-0.12020814902526196
0.261111111,-0.15155444474597857
0.263888889,-0.202844424089877
0.266666667,-0.2049999999999999
0.269444444,-0.19318516742609096
0.272222222,-0.17320508285128292
0.275,-0.14849242404917498
0.277777778,-0.10749999610033249
0.280555556,-0.055646085998012615
